chr	start	end	A549-control	A549-nutlin	GM12878-control	GM12878-nutlin	HCT116-control	HCT116-nutlin	HEK293-control	HEK293-nutlin	HeLa-control	HeLa-nutlin	HepG2-control	HepG2-nutlin	IMR90-control	IMR90-nutlin	MCF7-control	MCF7-nutlin	SKNSH-control	SKNSH-nutlin	U2OS-control	U2OS-nutlin	gene	sym
chr1	159076766	159076764	B	B	A	A	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000163568	AIM2
chr1	152114080	152114078	B	B	B	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000159450	TCHH
chr1	179229677	179229675	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143322	ABL2
chr1	147172470	147172468	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000131791	PRKAB2
chr1	205813198	205813196	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000133065	SLC41A1
chr1	216423448	216423446	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000042781	USH2A
chr1	247078811	247078809	B	B	B	B	B	B	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000277462	ZNF670
chr1	244451909	244451907	A	A	A	A	A	B	B	B	B	B	B	B	A	A	B	B	A	A	A	A	ENSG00000035687	ADSS2
chr1	152089064	152089062	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000182898	TCHHL1
chr1	242524697	242524695	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000180287	PLD5
chr1	220046505	220046503	B	B	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000136628	EPRS1
chr1	201946548	201946546	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163431	LMOD1
chr1	180274681	180274679	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000230124	ACBD6
chr1	211134129	211134127	A	A	B	B	B	B	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000143473	KCNH1
chr1	112619144	112619142	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000007341	ST7L
chr1	205121978	205121976	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117222	RBBP5
chr1	200620751	200620749	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000118193	KIF14
chr1	177928485	177928483	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000120341	SEC16B
chr1	184037729	184037727	B	B	A	A	B	B	A	B	B	B	B	B	A	A	A	A	A	A	A	A	ENSG00000198756	COLGALT2
chr1	201421730	201421728	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000159173	TNNI1
chr1	248755759	248755757	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000259823	LYPD8
chr1	233295725	233295723	A	A	B	A	A	A	A	A	B	B	B	B	B	B	A	A	B	B	A	A	ENSG00000135749	PCNX2
chr1	184754858	184754856	B	B	A	A	A	B	A	B	B	B	B	B	A	A	A	A	A	A	B	B	ENSG00000116406	EDEM3
chr1	19210266	19210264	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000127481	UBR4
chr1	200410056	200410054	A	A	A	A	A	A	B	B	B	B	B	B	A	A	A	A	A	A	A	A	ENSG00000162702	ZNF281
chr1	201469188	201469186	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000174307	PHLDA3
chr1	235194077	235194075	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000054267	ARID4B
chr1	172415326	172415324	A	A	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	A	A	ENSG00000135845	PIGC
chr1	248814173	248814171	B	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000175137	SH3BP5L
chr1	205750182	205750180	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000069275	NUCKS1
chr1	56819404	56819402	B	B	B	B	B	B	A	A	B	B	A	A	B	B	B	B	B	B	B	B	ENSG00000187889	FYB2
chr1	245788942	245788940	B	B	B	A	B	B	A	A	B	B	B	B	A	A	B	B	A	A	B	B	ENSG00000185420	SMYD3
chr1	235866906	235866904	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	A	A	ENSG00000143669	LYST
chr1	205775482	205775480	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117280	RAB29
chr1	173669837	173669835	B	A	B	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	B	A	ENSG00000285777	
chr1	154956121	154956119	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163346	PBXIP1
chr1	86914126	86914124	B	B	A	A	A	A	B	B	A	A	A	A	B	B	A	A	A	A	B	B	ENSG00000183291	SELENOF
chr1	160862887	160862885	A	A	A	A	A	A	A	A	B	B	A	A	B	B	B	A	B	B	A	A	ENSG00000122223	CD244
chr1	235161250	235161248	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000188739	RBM34
chr1	154961782	154961780	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163348	PYGO2
chr1	182400667	182400665	B	B	A	A	B	B	A	A	B	B	A	A	B	B	B	A	B	B	B	B	ENSG00000203730	TEDDM1
chr1	178871077	178871075	B	B	B	B	A	A	B	B	B	B	A	A	A	A	A	A	B	B	A	A	ENSG00000116194	ANGPTL1
chr1	244854748	244854746	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	A	A	A	A	ENSG00000153187	HNRNPU
chr1	186461114	186461112	B	B	B	B	B	B	B	B	A	A	B	B	A	A	B	B	A	A	B	B	ENSG00000116703	PDC
chr1	165698863	165698861	B	B	A	A	A	A	A	B	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000143149	ALDH9A1
chr1	20486210	20486208	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162545	CAMK2N1
chr1	20508151	20508149	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000090432	MUL1
chr1	193186613	193186611	B	B	A	A	A	A	B	B	A	B	B	B	A	A	B	B	A	A	B	A	ENSG00000162630	B3GALT2
chr1	70205579	70205577	B	B	A	A	A	A	B	B	A	A	B	B	B	B	B	B	A	A	A	B	ENSG00000066557	LRRC40
chr1	70354722	70354720	B	B	A	B	A	A	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000118454	ANKRD13C
chr1	23531233	23531231	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000007968	E2F2
chr1	23559501	23559499	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117318	ID3
chr1	23800754	23800752	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117308	GALE
chr1	241357205	241357203	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000182901	RGS7
chr1	159714589	159714587	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000132693	CRP
chr1	159862657	159862655	B	B	A	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000243284	VSIG8
chr1	159873414	159873412	B	B	A	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000213085	CFAP45
chr1	159932469	159932467	A	A	A	A	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000085552	IGSF9
chr1	159953492	159953490	A	A	A	A	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000162723	SLAMF9
chr1	159855347	159855345	B	B	A	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000256029	
chr1	31816022	31816020	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000134668	SPOCD1
chr1	197201293	197201291	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	ENSG00000177888	ZBTB41
chr1	155172777	155172775	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163463	KRTCAP2
chr1	155187272	155187270	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000273088	
chr1	155192915	155192913	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000185499	MUC1
chr1	155196442	155196440	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000169231	THBS3
chr1	155241249	155241247	A	A	A	NA	A	A	A	A	A	A	A	A	NA	NA	A	A	NA	NA	NA	NA	ENSG00000177628	GBA
chr1	155254960	155254958	A	A	A	NA	A	A	A	A	A	A	A	A	NA	NA	A	A	NA	NA	NA	NA	ENSG00000160767	FAM189B
chr1	155258915	155258913	A	A	A	NA	A	A	A	A	A	A	A	A	NA	NA	A	A	NA	NA	NA	NA	ENSG00000116521	SCAMP3
chr1	155273287	155273285	A	A	A	NA	A	A	A	A	A	A	A	A	NA	NA	A	A	NA	NA	NA	NA	ENSG00000176444	CLK2
chr1	155301438	155301436	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143627	PKLR
chr1	207911125	207911123	B	B	A	A	B	B	A	A	B	B	B	B	B	B	B	B	A	A	A	A	ENSG00000174059	CD34
chr1	10472529	10472527	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160049	DFFA
chr1	231040254	231040252	A	A	B	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000182118	FAM89A
chr1	231241170	231241168	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000143633	C1orf131
chr1	45491155	45491153	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000288208	
chr1	45457799	45457797	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000070759	TESK2
chr1	45500073	45500071	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000280670	CCDC163
chr1	108661122	108661120	A	B	A	A	A	A	B	B	A	A	B	B	B	B	A	A	B	B	A	A	ENSG00000162639	HENMT1
chr1	108817454	108817452	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162641	AKNAD1
chr1	109075971	109075969	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000197780	TAF13
chr1	155911349	155911347	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143622	RIT1
chr1	155934399	155934397	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000132680	KHDC4
chr1	155978160	155978158	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000116584	ARHGEF2
chr1	156020951	156020949	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163479	SSR2
chr1	156053798	156053796	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160803	UBQLN4
chr1	156282825	156282823	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000198952	SMG5
chr1	156293381	156293379	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000198715	GLMP
chr1	156338292	156338290	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163468	CCT3
chr1	156082465	156082463	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000254726	MEX3A
chr1	47190036	47190034	B	B	B	B	B	B	A	A	B	B	A	A	B	B	A	A	B	B	B	B	ENSG00000162366	PDZK1IP1
chr1	47231715	47231713	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	A	ENSG00000162367	TAL1
chr1	183590876	183590874	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	A	A	ENSG00000116701	NCF2
chr1	156299307	156299305	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000189030	VHLL
chr1	116667733	116667731	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000143061	IGSF3
chr1	152224193	152224191	B	B	B	B	B	B	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000197915	HRNR
chr1	12848720	12848718	B	B	B	B	B	B	A	A	B	B	A	A	B	B	A	A	B	B	B	B	ENSG00000179172	HNRNPCL1
chr1	182391346	182391344	B	B	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	B	B	B	ENSG00000135821	GLUL
chr1	154970741	154970739	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160691	SHC1
chr1	246899480	246899478	B	B	A	A	A	A	A	A	A	B	A	A	B	B	A	A	A	A	A	A	ENSG00000153207	AHCTF1
chr1	46176488	46176486	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000250719	P3R3URF
chr1	99766635	99766633	B	B	A	A	A	A	B	B	A	A	B	B	A	A	B	B	A	B	B	B	ENSG00000156869	FRRS1
chr1	198540680	198540678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ENSG00000151418	ATP6V1G3
chr1	197055823	197055821	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	A	A	B	B	ENSG00000143278	F13B
chr1	159923717	159923715	A	A	A	A	A	A	A	A	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000158710	TAGLN2
chr1	160579496	160579494	A	A	A	A	A	A	A	A	B	B	B	A	B	B	B	B	B	B	A	A	ENSG00000066294	CD84
chr1	145926741	145926739	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000265241	RBM8A
chr1	20661544	20661542	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000244038	DDOST
chr1	151190197	151190195	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000163159	VPS72
chr1	53142604	53142602	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162383	SLC1A7
chr1	248858713	248858711	B	B	A	A	A	A	B	B	B	B	B	B	B	B	B	B	B	B	A	A	ENSG00000171163	ZNF692
chr1	1315433	1315431	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000127054	INTS11
chr1	219958647	219958645	B	B	B	B	A	A	A	B	A	A	B	B	B	B	B	B	A	A	B	B	ENSG00000196660	SLC30A10
chr1	1273853	1273851	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160087	UBE2J2
chr1	101846973	101846971	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000118733	OLFM3
chr1	155140407	155140405	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000179085	DPM3
chr1	112707127	112707125	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000155366	RHOC
chr1	11847783	11847781	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000175206	NPPA
chr1	11858945	11858943	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000120937	NPPB
chr1	11926427	11926425	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000116685	KIAA2013
chr1	32702770	32702768	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162520	SYNC
chr1	32863016	32863014	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160097	FNDC5
chr1	32895587	32895585	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000121900	TMEM54
chr1	108963476	108963474	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000121940	CLCC1
chr1	161177507	161177505	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000158850	B4GALT3
chr1	161199054	161199052	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000158859	ADAMTS4
chr1	161223613	161223611	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000158874	APOA2
chr1	161238101	161238099	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143257	NR1I3
chr1	161367876	161367874	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000188931	CFAP126
chr1	147760602	147760600	A	A	B	B	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000265107	GJA5
chr1	232561558	232561556	A	A	B	B	A	A	A	A	B	B	B	B	B	B	A	A	B	B	A	A	ENSG00000116991	SIPA1L2
chr1	40317286	40317284	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000049089	COL9A2
chr1	161309954	161309952	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000158887	MPZ
chr1	25859458	25859456	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000127423	AUNIP
chr1	25871253	25871251	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000182749	PAQR7
chr1	25892607	25892605	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117632	STMN1
chr1	44674459	44674457	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000126106	TMEM53
chr1	44788170	44788168	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000142959	BEST4
chr1	44823260	44823258	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117425	PTCH2
chr1	44986595	44986593	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000070785	EIF2B3
chr1	45005588	45005586	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000126107	HECTD3
chr1	6554513	6554511	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162408	NOL9
chr1	236604516	236604514	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000119285	HEATR1
chr1	237004441	237004439	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	B	ENSG00000244020	MT1HL1
chr1	27914575	27914573	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117748	RPA2
chr1	16978276	16978274	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117122	MFAP2
chr1	17011915	17011913	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000159363	ATP13A2
chr1	17054032	17054030	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117118	SDHB
chr1	17119451	17119449	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117115	PADI2
chr1	222525239	222525237	A	A	A	A	A	B	A	A	B	B	B	B	A	A	B	B	B	B	B	A	ENSG00000143512	HHIPL2
chr1	222589785	222589783	A	A	A	A	A	B	A	A	B	B	B	B	A	A	B	B	B	B	B	A	ENSG00000143498	TAF1A
chr1	222712491	222712489	A	A	A	A	A	A	A	A	B	B	B	B	A	A	A	A	B	A	A	A	ENSG00000186063	AIDA
chr1	223143248	223143246	A	A	A	A	A	B	A	A	B	B	B	B	A	A	A	A	B	B	B	B	ENSG00000187554	TLR5
chr1	119648266	119648264	B	B	A	A	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000143067	ZNF697
chr1	119768905	119768903	B	A	B	B	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	ENSG00000134240	HMGCS2
chr1	119811460	119811458	A	A	B	B	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000134193	REG4
chr1	119896515	119896513	A	A	B	B	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000134249	ADAM30
chr1	156859117	156859115	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000027644	INSRR
chr1	3796498	3796496	A	A	A	A	A	A	A	A	A	A	A	A	A	B	A	A	A	A	A	A	ENSG00000130764	LRRC47
chr1	153933265	153933263	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000198837	DENND4B
chr1	153958615	153958613	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160741	CRTC2
chr1	153977674	153977672	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143543	JTB
chr1	153986246	153986244	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000285641	
chr1	153985366	153985364	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143545	RAB13
chr1	85259662	85259660	B	B	A	A	A	A	B	B	A	A	B	B	A	A	A	A	B	B	A	A	ENSG00000162642	C1orf52
chr1	85276632	85276630	B	B	A	A	A	A	B	B	A	A	B	B	A	A	A	A	B	B	A	A	ENSG00000142867	BCL10
chr1	42958868	42958866	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117394	SLC2A1
chr1	3846005	3846003	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	B	A	A	A	ENSG00000116198	CEP104
chr1	147659001	147658999	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000162836	ACP6
chr1	23369836	23369834	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000125945	ZNF436
chr1	23424748	23424746	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000204219	TCEA3
chr1	153975887	153975885	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000285779	
chr1	235504452	235504450	A	A	A	A	A	A	A	A	B	B	A	A	A	A	A	A	A	A	A	A	ENSG00000162885	B3GALNT2
chr1	161631176	161631174	A	A	A	A	A	A	A	A	A	A	A	A	NA	NA	A	A	A	A	A	A	ENSG00000162747	FCGR3B
chr1	110519175	110519173	A	A	A	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000143105	KCNA10
chr1	110674940	110674938	A	A	A	A	A	A	A	A	B	A	A	A	B	B	A	A	B	B	A	A	ENSG00000177272	KCNA3
chr1	110606354	110606352	A	A	A	A	A	A	A	A	B	A	A	A	B	B	A	A	B	B	A	A	ENSG00000177301	KCNA2
chr1	44807351	44807349	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000188396	DYNLT4
chr1	154220578	154220576	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143612	C1orf43
chr1	51814071	51814069	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000078618	NRDC
chr1	115768714	115768712	A	A	B	A	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	ENSG00000118729	CASQ2
chr1	114153868	114153866	A	A	A	A	A	A	A	A	A	A	A	A	B	B	B	A	B	B	A	A	ENSG00000134207	SYT6
chr1	43172290	43172288	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000117395	EBNA1BP2
chr1	119140648	119140646	B	B	B	B	B	B	B	B	A	A	B	B	B	B	B	B	B	B	B	B	ENSG00000116874	WARS2
chr1	212414886	212414884	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000065600	PACC1
chr1	1354264	1354262	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162576	MXRA8
chr1	193105433	193105431	B	B	A	A	A	A	B	B	A	B	B	B	A	A	B	B	A	A	B	A	ENSG00000023572	GLRX2
chr1	157045742	157045740	A	A	A	A	A	A	A	A	B	B	A	A	A	B	A	A	B	A	A	A	ENSG00000132694	ARHGEF11
chr1	77759852	77759850	A	A	A	A	A	A	A	A	A	B	A	B	A	A	A	A	A	A	A	A	ENSG00000077254	USP33
chr1	31065695	31065693	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000134644	PUM1
chr1	6465470	6465468	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000215788	TNFRSF25
chr1	151146457	151146455	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000143434	SEMA6C
chr1	109112747	109112745	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000179902	C1orf194
chr1	24930276	24930274	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000020633	RUNX3
chr1	32394441	32394439	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160058	BSDC1
chr1	205356922	205356920	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000162873	KLHDC8A
chr1	156248056	156248054	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000160781	PAQR6
chr1	27374824	27374822	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000142748	FCN3
chr1	77945895	77945893	A	A	A	A	A	A	A	B	A	A	A	B	A	A	A	B	A	A	A	A	ENSG00000162613	FUBP1
chr1	109763924	109763922	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000198758	EPS8L3
chr1	7853512	7853510	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000049247	UTS2
chr1	63447060	63447058	A	A	A	A	A	A	A	A	B	A	B	B	B	B	B	B	B	B	B	B	ENSG00000142856	ITGB3BP
chr1	26067630	26067628	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000158022	TRIM63
chr1	37514763	37514761	A	A	A	A	A	A	A	A	B	B	A	A	B	B	A	A	A	A	A	A	ENSG00000163875	MEAF6
chr1	26168963	26168961	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	ENSG00000282872	C1orf232
chr1	167434066	167434064	B	B	A	A	A	A	A	A	B	B	B	B	B	B	A	A	B	B	A	A	ENSG00000198821	CD247
